"","instnm","conference","r_squared"
"34758","Kentucky","SEC",0.5586539
"34759","Kentucky","SEC",0.1836697
"34760","Kentucky","SEC",0.444442
"34761","Kentucky","SEC",0.8918937
"34762","Kentucky","SEC",0.7882707
"34763","Kentucky","SEC",0.3712487
"34764","Kentucky","SEC",0.04310095
"34765","Kentucky","SEC",0.1646742
"34766","Kentucky","SEC",0.6368635
"34767","Kentucky","SEC",0.4110535
"34768","Kentucky","SEC",0.5596924
"34769","Kentucky","SEC",0.6579107
"34770","Kentucky","SEC",0.7647269
"34771","Kentucky","SEC",0.3592139
"34772","Kentucky","SEC",0.6472075
"34773","Kentucky","SEC",0.7064356
"34774","Kentucky","SEC",0.198566
"34775","Kentucky","SEC",0.5738865
"34776","Kentucky","SEC",0.5930735
"34777","Kentucky","SEC",0.118128
"34778","Kentucky","SEC",0.5635165
"34779","Kentucky","SEC",0.4057399
"34780","Kentucky","SEC",0.08881658
"34781","Kentucky","SEC",0.6155778
"34782","Kentucky","SEC",0.4598176
"34783","Kentucky","SEC",0.4244912
"34784","Kentucky","SEC",0.3824021
"34785","Kentucky","SEC",0.3715556
"34786","Kentucky","SEC",0.7153022
"34787","Kentucky","SEC",0.5327809
"34788","Kentucky","SEC",0.3963551
"34789","Kentucky","SEC",0.2032152
"34790","Kentucky","SEC",0.4488591
"34791","Kentucky","SEC",0.5377669
"34792","Kentucky","SEC",0.3677653
"34793","Kentucky","SEC",0.1913868
"34794","Kentucky","SEC",0.01820127
"34795","Kentucky","SEC",0.4095871
"34796","Kentucky","SEC",0.3402369
"34797","Kentucky","SEC",0.643887
"34798","Kentucky","SEC",0.5747096
"34799","Kentucky","SEC",0.8587835
"34800","Kentucky","SEC",0.3960415
"34801","Kentucky","SEC",0.5092283
"34802","Kentucky","SEC",0.3972526
"34803","Kentucky","SEC",0.30793
"34804","Kentucky","SEC",0.9017188
"34805","Kentucky","SEC",0.46925
"34806","Kentucky","SEC",0.3277335
"34807","Kentucky","SEC",0.6849396
"34808","Kentucky","SEC",0.3388996
"34809","Kentucky","SEC",0.6489373
"34810","Kentucky","SEC",0.2279539
"34811","Kentucky","SEC",0.3626091
"34812","Kentucky","SEC",0.5284591
"34813","Kentucky","SEC",0.5998625
"34814","Kentucky","SEC",0.4651915
"34815","Kentucky","SEC",0.4298915
"34816","Kentucky","SEC",0.209622
"34817","Kentucky","SEC",0.2125465
"34818","Kentucky","SEC",0.3552494
"34819","Kentucky","SEC",0.30641
"34820","Kentucky","SEC",0.5506677
"34821","Kentucky","SEC",0.6341407
"34822","Kentucky","SEC",0.1470611
"34823","Kentucky","SEC",0.4456585
"34824","Kentucky","SEC",0.579415
"34825","Kentucky","SEC",0.2956377
"34826","Kentucky","SEC",0.5299642
"34827","Kentucky","SEC",0.4757706
"34828","Kentucky","SEC",0.2529037
"34829","Kentucky","SEC",0.3750683
"34830","Kentucky","SEC",0.528078
"34831","Kentucky","SEC",0.6508813
"34832","Kentucky","SEC",0.7403089
"34833","Kentucky","SEC",0.5585351
"34834","Kentucky","SEC",0.3325758
"34835","Kentucky","SEC",0.4185714
"34836","Kentucky","SEC",0.4618411
"34837","Kentucky","SEC",0.4950377
"34838","Kentucky","SEC",0.5831831
"34839","Kentucky","SEC",0.4921422
"34840","Kentucky","SEC",0.4242579
"34841","Kentucky","SEC",0.5167144
"34842","Kentucky","SEC",0.4830961
"34843","Kentucky","SEC",0.5958863
"34844","Kentucky","SEC",0.6457901
"34845","Kentucky","SEC",0.3864318
"34846","Kentucky","SEC",0.4414693
"34847","Kentucky","SEC",0.8147021
"34848","Kentucky","SEC",0.3354466
"34849","Kentucky","SEC",0.5444839
"34850","Kentucky","SEC",0.5000221
"34851","Kentucky","SEC",0.2141356
"34852","Kentucky","SEC",0.7928551
"34853","Kentucky","SEC",0.5745317
"34854","Kentucky","SEC",0.2563274
"34855","Kentucky","SEC",0.3888743
"34856","Kentucky","SEC",0.6756958
"34857","Kentucky","SEC",0.5788309
"34858","Kentucky","SEC",0.4071251
"34859","Kentucky","SEC",0.4115968
"34860","Kentucky","SEC",0.7826382
"34861","Kentucky","SEC",0.4478748
"34862","Kentucky","SEC",0.4932317
"34863","Kentucky","SEC",0.263142
"34864","Kentucky","SEC",0.6084864
"34865","Kentucky","SEC",0.4808189
"34866","Kentucky","SEC",0.4166833
"34867","Kentucky","SEC",0.2607191
"34868","Kentucky","SEC",0.1580597
"34869","Kentucky","SEC",0.5861551
"34870","Kentucky","SEC",0.3885799
"34871","Kentucky","SEC",0.465872
"34872","Kentucky","SEC",0.07435219
"34873","Kentucky","SEC",0.1751197
"34874","Kentucky","SEC",0.2813189
"34875","Kentucky","SEC",0.8019402
"34876","Kentucky","SEC",0.5686003
"34877","Kentucky","SEC",0.3600479
"34878","Kentucky","SEC",0.2127908
"34879","Kentucky","SEC",0.4636529
"34880","Kentucky","SEC",0.6668196
"34881","Kentucky","SEC",0.7478367
"34882","Kentucky","SEC",0.487865
"34883","Kentucky","SEC",0.1430305
"34884","Kentucky","SEC",0.5105636
"34885","Kentucky","SEC",0.1610842
"34886","Kentucky","SEC",0.3530382
"34887","Kentucky","SEC",0.1815305
"34888","Kentucky","SEC",0.6209547
"34889","Kentucky","SEC",0.08580605
"34890","Kentucky","SEC",0.3086911
"34891","Kentucky","SEC",0.3715628
"34892","Kentucky","SEC",0.5733427
"34893","Kentucky","SEC",0.4095871
"34894","Kentucky","SEC",0.3778792
"34895","Kentucky","SEC",0.2154684
"34896","Kentucky","SEC",0.3196265
"34897","Kentucky","SEC",0.6016827
"34898","Kentucky","SEC",0.2188717
"34899","Kentucky","SEC",0.5634243
"34900","Kentucky","SEC",0.4949584
"34901","Kentucky","SEC",0.6205795
"34902","Kentucky","SEC",0.4160754
"34903","Kentucky","SEC",0.3661113
"34904","Kentucky","SEC",0.5007882
"34905","Kentucky","SEC",0.5113099
"34906","Kentucky","SEC",0.521941
"34907","Kentucky","SEC",0.535286
"34908","Kentucky","SEC",0.1622142
"34909","Kentucky","SEC",0.4979882
"34910","Kentucky","SEC",0.06502485
"34911","Kentucky","SEC",0.4987073
"34912","Kentucky","SEC",0.02590437
"34913","Kentucky","SEC",0.1837778
"34914","Kentucky","SEC",0.177817
"34915","Kentucky","SEC",0.5483472
"34916","Kentucky","SEC",0.2409192
"34917","Kentucky","SEC",0.2658616
"34918","Kentucky","SEC",0.2651064
"34919","Kentucky","SEC",0.4007131
"34920","Kentucky","SEC",0.6578425
"34921","Kentucky","SEC",0.4122063
"34922","Kentucky","SEC",0.2810445
"34923","Kentucky","SEC",0.5465606
"34924","Kentucky","SEC",0.451282
"34925","Kentucky","SEC",0.3376788
"34926","Kentucky","SEC",0.3549248
"34927","Kentucky","SEC",0.3849869
"34928","Kentucky","SEC",0.6942708
"34929","Kentucky","SEC",0.3542525
"34930","Kentucky","SEC",0.1403638
"34931","Kentucky","SEC",0.4999329
"34932","Kentucky","SEC",0.228861
"34933","Kentucky","SEC",0.4626416
"34934","Kentucky","SEC",0.1125431
"34935","Kentucky","SEC",0.5927055
"34936","Kentucky","SEC",0.2900585
"34937","Kentucky","SEC",0.2684066
"34938","Kentucky","SEC",0.2661499
"34939","Kentucky","SEC",0.4620886
"34940","Kentucky","SEC",0.7555217
"34941","Kentucky","SEC",0.4007502
"34942","Kentucky","SEC",0.1975518
"34943","Kentucky","SEC",0.2669806
"34944","Kentucky","SEC",0.3615776
"34945","Kentucky","SEC",0.493768
"34946","Kentucky","SEC",0.4910463
"34947","Kentucky","SEC",0.5940108
"34948","Kentucky","SEC",0.4406053
"34949","Kentucky","SEC",0.4290106
"34950","Kentucky","SEC",0.303671
"34951","Kentucky","SEC",0.3209437
"34952","Kentucky","SEC",0.8415906
"34953","Kentucky","SEC",0.5653884
"34954","Kentucky","SEC",0.11207
"34955","Kentucky","SEC",0.2884539
"34956","Kentucky","SEC",0.4932918
"34957","Kentucky","SEC",0.3186331
"34958","Kentucky","SEC",0.2378957
"34959","Kentucky","SEC",0.3608996
"34960","Kentucky","SEC",0.4470107
"34961","Kentucky","SEC",0.08756085
"34962","Kentucky","SEC",0.2740008
"34963","Kentucky","SEC",0.6468618
"34964","Kentucky","SEC",0.3077495
"34965","Kentucky","SEC",0.3814647
"34966","Kentucky","SEC",0.4804224
"34967","Kentucky","SEC",0.6696984
"34968","Kentucky","SEC",0.08601847
"34969","Kentucky","SEC",0.3546298
"34970","Kentucky","SEC",0.6509152
"34971","Kentucky","SEC",0.3994034
"34972","Kentucky","SEC",0.6920235
"34973","Kentucky","SEC",0.2134324
"34974","Kentucky","SEC",0.847928
"34975","Kentucky","SEC",0.4020221
"34976","Kentucky","SEC",0.2409697
"34977","Kentucky","SEC",0.3923531
"34978","Kentucky","SEC",0.3727111
"34979","Kentucky","SEC",0.3299829
"34980","Kentucky","SEC",0.8205724
"34981","Kentucky","SEC",0.5279833
"34982","Kentucky","SEC",0.5617263
"34983","Kentucky","SEC",0.6243708
"34984","Kentucky","SEC",0.231789
"34985","Kentucky","SEC",0.4416046
"34986","Kentucky","SEC",0.577027
"34987","Kentucky","SEC",0.5507057
"34988","Kentucky","SEC",0.5033149
"34989","Kentucky","SEC",0.6119673
"34990","Kentucky","SEC",0.5377671
"34991","Kentucky","SEC",0.522603
"34992","Kentucky","SEC",0.4384458
"34993","Kentucky","SEC",0.6057536
"34994","Kentucky","SEC",0.5011769
"34995","Kentucky","SEC",0.6539612
"34996","Kentucky","SEC",0.5943172
"34997","Kentucky","SEC",0.3753847
"34998","Kentucky","SEC",0.5580009
"34999","Kentucky","SEC",0.5504817
"35000","Kentucky","SEC",0.5337678
"35001","Maryland","ACC",0.7542787
"35002","Maryland","ACC",0.07932767
"35003","Maryland","ACC",0.001988931
"35004","Maryland","ACC",0.1983502
"35005","Maryland","ACC",0.03652165
"35006","Maryland","ACC",0.004475253
"35007","Maryland","ACC",0.0253034
"35008","Maryland","ACC",0.6787558
"35009","Maryland","ACC",0.284356
"35010","Maryland","ACC",0.02595929
"35011","Maryland","ACC",0.02129025
"35012","Maryland","ACC",0.00272763
"35013","Maryland","ACC",0.6873196
"35014","Maryland","ACC",1.766215e-05
"35015","Maryland","ACC",0.03698675
"35016","Maryland","ACC",0.0134463
"35017","Maryland","ACC",0.3892297
"35018","Maryland","ACC",0.01855201
"35019","Maryland","ACC",0.1251235
"35020","Maryland","ACC",0.01470421
"35021","Maryland","ACC",0.3118476
"35022","Maryland","ACC",0.1768273
"35023","Maryland","ACC",0.2901064
"35024","Maryland","ACC",0.1015376
"35025","Maryland","ACC",0.01996047
"35026","Maryland","ACC",0.4879435
"35027","Maryland","ACC",0.1298645
"35028","Maryland","ACC",0.497031
"35029","Maryland","ACC",0.0005617253
"35030","Maryland","ACC",0.1099833
"35031","Maryland","ACC",0.004312268
"35032","Maryland","ACC",0.009372249
"35033","Maryland","ACC",0.1283209
"35034","Maryland","ACC",0.08056093
"35035","Maryland","ACC",0.4332484
"35036","Maryland","ACC",0.07236255
"35037","Maryland","ACC",0.1691429
"35038","Maryland","ACC",0.0006977512
"35039","Maryland","ACC",0.08835987
"35040","Maryland","ACC",0.3912727
"35041","Maryland","ACC",0.02968358
"35042","Maryland","ACC",0.02510957
"35043","Maryland","ACC",0.1092769
"35044","Maryland","ACC",0.09734654
"35045","Maryland","ACC",0.03870288
"35046","Maryland","ACC",0.4202983
"35047","Maryland","ACC",0.1853315
"35048","Maryland","ACC",0.005246404
"35049","Maryland","ACC",4.500628e-05
"35050","Maryland","ACC",0.0162093
"35051","Maryland","ACC",0.09860279
"35052","Maryland","ACC",0.07487858
"35053","Maryland","ACC",0.08426352
"35054","Maryland","ACC",0.4043759
"35055","Maryland","ACC",0.1599308
"35056","Maryland","ACC",0.1262444
"35057","Maryland","ACC",0.07821708
"35058","Maryland","ACC",0.04869956
"35059","Maryland","ACC",0.0121882
"35060","Maryland","ACC",0.5562535
"35061","Maryland","ACC",0.03073638
"35062","Maryland","ACC",0.03753675
"35063","Maryland","ACC",0.03534657
"35064","Maryland","ACC",0.007175159
"35065","Maryland","ACC",0.05268079
"35066","Maryland","ACC",0.002324532
"35067","Maryland","ACC",0.1700206
"35068","Maryland","ACC",0.01841485
"35069","Maryland","ACC",0.04600697
"35070","Maryland","ACC",0.01617761
"35071","Maryland","ACC",0.09077336
"35072","Maryland","ACC",0.006440023
"35073","Maryland","ACC",0.1085831
"35074","Maryland","ACC",0.01075283
"35075","Maryland","ACC",0.2354361
"35076","Maryland","ACC",0.1834488
"35077","Maryland","ACC",0.1147556
"35078","Maryland","ACC",0.09905119
"35079","Maryland","ACC",0.0006336337
"35080","Maryland","ACC",0.01013396
"35081","Maryland","ACC",0.001971613
"35082","Maryland","ACC",0.6557514
"35083","Maryland","ACC",0.01748518
"35084","Maryland","ACC",0.02918314
"35085","Maryland","ACC",0.007806922
"35086","Maryland","ACC",0.09807863
"35087","Maryland","ACC",0.07109958
"35088","Maryland","ACC",0.05229335
"35089","Maryland","ACC",0.007121773
"35090","Maryland","ACC",0.1754587
"35091","Maryland","ACC",0.181328
"35092","Maryland","ACC",0.06332243
"35093","Maryland","ACC",0.009654872
"35094","Maryland","ACC",0.02495817
"35095","Maryland","ACC",0.05136788
"35096","Maryland","ACC",0.005546196
"35097","Maryland","ACC",0.3676648
"35098","Maryland","ACC",0.03261194
"35099","Maryland","ACC",0.06331293
"35100","Maryland","ACC",0.4245648
"35101","Maryland","ACC",0.0101211
"35102","Maryland","ACC",0.1719552
"35103","Maryland","ACC",0.04386983
"35104","Maryland","ACC",0.0519369
"35105","Maryland","ACC",0.06329207
"35106","Maryland","ACC",0.3089645
"35107","Maryland","ACC",0.08940749
"35108","Maryland","ACC",0.01700133
"35109","Maryland","ACC",0.01227917
"35110","Maryland","ACC",0.1405718
"35111","Maryland","ACC",0.1586971
"35112","Maryland","ACC",0.04358813
"35113","Maryland","ACC",0.08525947
"35114","Maryland","ACC",0.06303818
"35115","Maryland","ACC",0.06242989
"35116","Maryland","ACC",0.1552311
"35117","Maryland","ACC",0.007695666
"35118","Maryland","ACC",0.00167638
"35119","Maryland","ACC",0.05904843
"35120","Maryland","ACC",0.05878038
"35121","Maryland","ACC",0.08074696
"35122","Maryland","ACC",0.001986748
"35123","Maryland","ACC",0.04681094
"35124","Maryland","ACC",0.2415799
"35125","Maryland","ACC",0.02420765
"35126","Maryland","ACC",0.5132565
"35127","Maryland","ACC",0.0215892
"35128","Maryland","ACC",0.06019763
"35129","Maryland","ACC",0.01402696
"35130","Maryland","ACC",0.04621929
"35131","Maryland","ACC",0.1089031
"35132","Maryland","ACC",0.004335696
"35133","Maryland","ACC",0.01602716
"35134","Maryland","ACC",0.01640292
"35135","Maryland","ACC",0.01927672
"35136","Maryland","ACC",0.1054468
"35137","Maryland","ACC",0.03442401
"35138","Maryland","ACC",0.002537943
"35139","Maryland","ACC",0.009086641
"35140","Maryland","ACC",6.42291e-06
"35141","Maryland","ACC",0.07178519
"35142","Maryland","ACC",0.005155234
"35143","Maryland","ACC",0.0007196885
"35144","Maryland","ACC",0.1578166
"35145","Maryland","ACC",0.07261179
"35146","Maryland","ACC",0.7221343
"35147","Maryland","ACC",0.08537492
"35148","Maryland","ACC",0.4996295
"35149","Maryland","ACC",0.0618477
"35150","Maryland","ACC",0.001250887
"35151","Maryland","ACC",0.2651424
"35152","Maryland","ACC",0.01158834
"35153","Maryland","ACC",0.1191256
"35154","Maryland","ACC",0.1763348
"35155","Maryland","ACC",0.1325003
"35156","Maryland","ACC",0.07464626
"35157","Maryland","ACC",0.1922761
"35158","Maryland","ACC",0.1023219
"35159","Maryland","ACC",0.1817522
"35160","Maryland","ACC",0.2202591
"35161","Maryland","ACC",0.0001510561
"35162","Maryland","ACC",0.2050296
"35163","Maryland","ACC",0.08262486
"35164","Maryland","ACC",0.06535771
"35165","Maryland","ACC",0.1677985
"35166","Maryland","ACC",0.003133704
"35167","Maryland","ACC",0.0230625
"35168","Maryland","ACC",0.2534912
"35169","Maryland","ACC",0.04008681
"35170","Maryland","ACC",0.01815653
"35171","Maryland","ACC",0.01349881
"35172","Maryland","ACC",0.002102284
"35173","Maryland","ACC",0.1452036
"35174","Maryland","ACC",0.02699008
"35175","Maryland","ACC",0.0006286491
"35176","Maryland","ACC",0.007518697
"35177","Maryland","ACC",0.4378361
"35178","Maryland","ACC",0.008281395
"35179","Maryland","ACC",0.06118279
"35180","Maryland","ACC",0.03509724
"35181","Maryland","ACC",0.01386818
"35182","Maryland","ACC",0.1895998
"35183","Maryland","ACC",0.03437523
"35184","Maryland","ACC",0.1127762
"35185","Maryland","ACC",0.04395863
"35186","Maryland","ACC",0.1868623
"35187","Maryland","ACC",0.06270691
"35188","Maryland","ACC",0.0591297
"35189","Maryland","ACC",0.7106087
"35190","Maryland","ACC",0.08338258
"35191","Maryland","ACC",0.1115126
"35192","Maryland","ACC",0.0147998
"35193","Maryland","ACC",0.0212396
"35194","Maryland","ACC",0.1486924
"35195","Maryland","ACC",0.03909803
"35196","Maryland","ACC",0.142267
"35197","Maryland","ACC",0.04775192
"35198","Maryland","ACC",0.05743873
"35199","Maryland","ACC",0.004391063
"35200","Maryland","ACC",0.005508912
"35201","Maryland","ACC",0.1153547
"35202","Maryland","ACC",0.01387392
"35203","Maryland","ACC",0.0320755
"35204","Maryland","ACC",0.219563
"35205","Maryland","ACC",0.1671625
"35206","Maryland","ACC",0.1891044
"35207","Maryland","ACC",0.02803093
"35208","Maryland","ACC",0.007784749
"35209","Maryland","ACC",0.2117847
"35210","Maryland","ACC",0.1915155
"35211","Maryland","ACC",0.0238407
"35212","Maryland","ACC",0.2492297
"35213","Maryland","ACC",0.001492757
"35214","Maryland","ACC",0.01380661
"35215","Maryland","ACC",0.0007204409
"35216","Maryland","ACC",0.4331097
"35217","Maryland","ACC",0.004592694
"35218","Maryland","ACC",0.02116715
"35219","Maryland","ACC",0.007439723
"35220","Maryland","ACC",0.03207582
"35221","Maryland","ACC",0.005834017
"35222","Maryland","ACC",0.1810981
"35223","Maryland","ACC",0.02595382
"35224","Maryland","ACC",0.100056
"35225","Maryland","ACC",0.09980074
"35226","Maryland","ACC",0.07434392
"35227","Maryland","ACC",0.221538
"35228","Maryland","ACC",0.1022136
"35229","Maryland","ACC",0.3695045
"35230","Maryland","ACC",0.6258093
"35231","Maryland","ACC",0.03644479
"35232","Maryland","ACC",0.001372251
"35233","Maryland","ACC",0.0008475083
"35234","Maryland","ACC",0.0138056
"35235","Maryland","ACC",0.05267873
"35236","Maryland","ACC",0.02951847
"35237","Maryland","ACC",0.001450919
"35238","Maryland","ACC",0.09024891
"35239","Maryland","ACC",0.04972308
"35240","Maryland","ACC",0.09097041
"35241","Maryland","ACC",0.2452838
"35242","Maryland","ACC",0.05970879
"35243","Maryland","ACC",0.01282953
"35244","Maryland","ACC",0.002315306
"35245","Maryland","ACC",0.2874055
"35246","Maryland","ACC",0.004150087
"35247","Maryland","ACC",0.001687425
"35248","Maryland","ACC",0.006189583
"35249","Maryland","ACC",0.01512297
"35250","Maryland","ACC",0.003615957
"35251","Maryland","ACC",0.4847746
"35252","Maryland","ACC",0.003986696
"35253","Maryland","ACC",0.6048661
"35254","Maryland","ACC",0.010114
"35255","Maryland","ACC",0.03922062
"35256","Maryland","ACC",0.01602987
"35257","Maryland","ACC",0.3990321
"35258","Maryland","ACC",0.1739974
"35259","Maryland","ACC",0.7795618
"35260","Maryland","ACC",0.2823154
"35261","Maryland","ACC",0.02910056
"35262","Maryland","ACC",0.1470757
"35263","Maryland","ACC",0.09152384
"35264","Maryland","ACC",0.4332484
"35265","Maryland","ACC",0.09897738
"35266","Maryland","ACC",0.00548773
"35267","Maryland","ACC",0.2040972
"35268","Maryland","ACC",0.01123441
"35269","Maryland","ACC",0.3310158
"35270","Maryland","ACC",0.002683645
"35271","Maryland","ACC",0.1395768
"35272","Maryland","ACC",0.03374131
"35273","Maryland","ACC",0.4449845
"35274","Maryland","ACC",0.23087
"35275","Maryland","ACC",0.02206185
"35276","Maryland","ACC",0.04141702
"35277","Maryland","ACC",0.06814625
"35278","Maryland","ACC",0.01142761
"35279","Maryland","ACC",0.1267254
"35280","Maryland","ACC",0.001304194
"35281","Maryland","ACC",0.05566112
"35282","Maryland","ACC",0.1150519
"35283","Maryland","ACC",0.03421789
"35284","Maryland","ACC",0.3943667
"35285","Maryland","ACC",0.1939158
"35286","Maryland","ACC",0.008777144
"35287","Maryland","ACC",0.2004591
"35288","Maryland","ACC",0.08710471
"35289","Maryland","ACC",0.04211529
"35290","Maryland","ACC",0.05083163
"35291","Maryland","ACC",0.1206406
"35292","Maryland","ACC",0.2445259
"35293","Maryland","ACC",0.2802052
"35294","Maryland","ACC",0.03775354
"35295","Maryland","ACC",0.1622478
"35296","Maryland","ACC",0.4250414
"35297","Maryland","ACC",0.01841522
"35298","Maryland","ACC",0.1693158
"35299","Maryland","ACC",0.08699788
"35300","Maryland","ACC",0.0164247
"35301","Maryland","ACC",0.004299267
"35302","Maryland","ACC",0.4758455
"35303","Maryland","ACC",0.2007307
"35304","Maryland","ACC",0.8768902
"35305","Maryland","ACC",0.2347469
"35306","Maryland","ACC",0.1747474
"35307","Maryland","ACC",0.04521048
"35308","Maryland","ACC",0.3033153
"35309","Maryland","ACC",0.1261787
"35310","Maryland","ACC",0.1974698
"35311","Maryland","ACC",0.02024454
"35312","Maryland","ACC",0.006325607
"35313","Maryland","ACC",0.03345836
"35314","Maryland","ACC",0.03294088
"35315","Maryland","ACC",0.1214168
"35316","Maryland","ACC",0.007191295
"35317","Maryland","ACC",0.04844576
"35318","Maryland","ACC",0.5676009
"35319","Maryland","ACC",0.01652722
"35320","Maryland","ACC",0.0824062
"35321","Maryland","ACC",0.06920302
"35322","Maryland","ACC",0.007434272
"35323","Maryland","ACC",0.02472991
"35324","Maryland","ACC",3.539638e-05
"35325","Maryland","ACC",0.1265323
"35326","Maryland","ACC",0.03701081
"35327","Maryland","ACC",0.04468907
"35328","Maryland","ACC",0.01139244
"35329","Maryland","ACC",0.0008318177
"35330","Maryland","ACC",0.06763681
"35331","Maryland","ACC",6.953231e-05
"35332","Maryland","ACC",0.1522497
"35333","Maryland","ACC",0.6141745
"35334","Maryland","ACC",0.0596573
"35335","Maryland","ACC",0.05106659
"35336","Maryland","ACC",0.04518671
"35337","Maryland","ACC",0.06398083
"35338","Maryland","ACC",0.4477468
"35339","Maryland","ACC",0.0001962945
"35340","Maryland","ACC",0.6054898
"35341","Maryland","ACC",0.07411141
"35342","Maryland","ACC",0.0183323
"35343","Maryland","ACC",0.1945511
"35344","Maryland","ACC",0.2277892
"35345","Maryland","ACC",0.01693099
"35346","Maryland","ACC",8.987058e-09
"35347","Maryland","ACC",3.304264e-06
"35348","Maryland","ACC",0.001748181
"35349","Maryland","ACC",0.0009565011
"35350","Maryland","ACC",0.02534827
"35351","Maryland","ACC",0.04972655
"35352","Maryland","ACC",0.1268402
"35353","Maryland","ACC",0.06738888
"35354","Maryland","ACC",0.0610577
"35355","Maryland","ACC",0.2170795
"35356","Maryland","ACC",0.05543235
"35357","Maryland","ACC",0.06705381
"35358","Maryland","ACC",0.05986382
"35359","Maryland","ACC",0.010302
"35360","Maryland","ACC",0.01056685
"35361","Maryland","ACC",0.1233776
"35362","Maryland","ACC",0.05360001
"35363","Maryland","ACC",0.07260353
"35364","Maryland","ACC",0.004114994
"35365","Maryland","ACC",0.0272718
"35366","Maryland","ACC",0.0005009484
"35367","Maryland","ACC",0.3316259
"35368","Maryland","ACC",0.378219
"35369","Maryland","ACC",0.004367074
"35370","Maryland","ACC",0.0002484691
"35371","Maryland","ACC",0.0008385261
"35372","Maryland","ACC",0.4308069
"35373","Maryland","ACC",0.2824738
"35374","Maryland","ACC",0.009195883
"35375","Maryland","ACC",0.3052348
"35376","Maryland","ACC",5.858764e-05
"35377","Maryland","ACC",0.1420578
"35378","Maryland","ACC",0.0946354
"35379","Maryland","ACC",0.02081267
"35380","Maryland","ACC",0.03985632
"35381","Maryland","ACC",0.3349029
"35382","Maryland","ACC",0.0534436
"35383","Maryland","ACC",0.3769783
"35384","Maryland","ACC",0.08194973
"35385","Maryland","ACC",0.2012313
"35386","Maryland","ACC",0.006887606
"35387","Maryland","ACC",0.1440019
"35388","Maryland","ACC",0.02634541
"35389","Maryland","ACC",0.008776746
"35390","Maryland","ACC",0.2903891
"35391","Maryland","ACC",0.003915516
"35392","Maryland","ACC",0.07210745
"35393","Maryland","ACC",0.4694054
"35394","Maryland","ACC",0.05740018
"35395","Maryland","ACC",0.02324616
"35396","Maryland","ACC",0.05114116
"35397","Maryland","ACC",0.3599919
"35398","Maryland","ACC",0.01343326
"35399","Maryland","ACC",0.026213
"35400","Maryland","ACC",0.4626637
"35401","Maryland","ACC",0.03447529
"35402","Maryland","ACC",0.3342454
"35403","Maryland","ACC",0.03085034
"35404","Maryland","ACC",0.3350496
"35405","Maryland","ACC",0.006598855
"35406","Maryland","ACC",0.2931573
"35407","Maryland","ACC",0.001779695
"35408","Maryland","ACC",0.1028614
"35409","Maryland","ACC",0.3189627
"35410","Maryland","ACC",0.04621929
"35411","Maryland","ACC",0.06937434
"35412","Maryland","ACC",0.0008788556
"35413","Maryland","ACC",0.3007051
"35414","Maryland","ACC",0.8236627
"35415","Maryland","ACC",0.2397328
"35416","Maryland","ACC",0.0103791
"35417","Maryland","ACC",0.01443717
"35418","Maryland","ACC",2.896576e-07
"35419","Maryland","ACC",0.04333866
"35420","Maryland","ACC",0.08169571
"35421","Maryland","ACC",0.1148646
"35422","Maryland","ACC",0.002053384
"35423","Maryland","ACC",0.008906428
"35424","Maryland","ACC",0.3990666
"35425","Maryland","ACC",0.05756385
"35426","Maryland","ACC",0.02162958
"35427","Maryland","ACC",0.1517451
"35428","Maryland","ACC",0.01050994
"35429","Maryland","ACC",0.03313056
"35430","Maryland","ACC",0.03673938
"35431","Maryland","ACC",0.4065913
"35432","Maryland","ACC",0.05457016
"35433","Maryland","ACC",0.06654748
"35434","Maryland","ACC",0.1874321
"35435","Maryland","ACC",0.1069825
"35436","Maryland","ACC",0.08096703
"35437","Maryland","ACC",0.01743296
"35438","Maryland","ACC",0.0006757136
"35439","Maryland","ACC",0.2549231
"35440","Maryland","ACC",0.02863718
"35441","Maryland","ACC",0.2223766
"35442","Maryland","ACC",0.0006791558
"35443","Maryland","ACC",0.1446905
"35444","Maryland","ACC",0.2424302
"35445","Maryland","ACC",0.06825326
"35446","Maryland","ACC",0.3258816
"35447","Maryland","ACC",0.1723525
"35448","Maryland","ACC",0.01523513
"35449","Maryland","ACC",0.1243496
"35450","Maryland","ACC",0.00286623
"35451","Maryland","ACC",0.3753639
"35452","Maryland","ACC",0.03828228
"35453","Maryland","ACC",0.1175212
"35454","Maryland","ACC",4.425799e-05
"35455","Maryland","ACC",0.8052199
"35456","Maryland","ACC",0.1007061
"35457","Maryland","ACC",0.2982135
"35458","Maryland","ACC",0.1454731
"35459","Maryland","ACC",0.318958
"35460","Maryland","ACC",0.1005686
"35461","Maryland","ACC",0.04115677
"35462","Maryland","ACC",0.1007331
"35463","Maryland","ACC",0.1649144
"35464","Maryland","ACC",0.02933689
"35465","Maryland","ACC",0.03407018
"35466","Maryland","ACC",0.005011076
"35467","Maryland","ACC",0.1014126
"35468","Maryland","ACC",0.1266349
"35469","Maryland","ACC",0.02214741
"35470","Maryland","ACC",0.03664312
"35471","Maryland","ACC",0.03295091
"35472","Maryland","ACC",0.02915475
"35473","Maryland","ACC",0.02489646
"35474","Maryland","ACC",0.2424296
"35475","Maryland","ACC",0.002318643
"35476","Maryland","ACC",0.0004764408
"35477","Maryland","ACC",0.1403402
"35478","Maryland","ACC",0.0007903474
"35479","Maryland","ACC",0.04120379
"35480","Maryland","ACC",0.03097807
